k,n_open,n_eligible,n_critical,n_decision_relevant,n_kept,n_kept_eligible,n_kept_critical,n_kept_open_other,n_kept_completed,n_kept_padding,slack_correlation,mean_slack_kept,mean_slack_discarded,slack_diff_kept_minus_disc,critical_retention,eligible_retention,successor_retention,mean_frontier_dist_kept,mean_frontier_dist_all,mean_frontier_dist_kept_dr,mean_frontier_dist_all_dr,step,method,instance,rule
20.0,47.0,5.0,5.0,42.0,20.0,5.0,1.9,13.1,0.0,0.0,0.03320483583573273,20.421334075927735,20.027038764953613,0.39429531097412107,0.38,1.0,0.3482684038527692,1.5100000023841857,1.936170220375061,2.013333332538605,2.1666667461395264,5,random,3128_10j_5m.fjs,save_best_20_10_470.pt
20.0,46.0,5.0,5.0,41.0,20.0,5.0,3.0,12.0,0.0,0.0,0.10717243083973779,21.682222366333008,19.01410484313965,2.6681175231933594,0.6,1.0,0.4666666666666667,1.899999976158142,1.89130437374115,2.5333333015441895,2.121951103210449,6,learned,3128_10j_5m.fjs,save_best_20_10_470.pt
20.0,46.0,5.0,5.0,41.0,20.0,5.0,1.2,13.8,0.0,0.0,0.0079678849725622,20.10944652557373,19.921475982666017,0.18797054290771484,0.24,1.0,0.35891665438105064,1.4600000023841857,1.89130437374115,1.946666657924652,2.121951103210449,6,random,3128_10j_5m.fjs,save_best_20_10_470.pt
20.0,45.0,4.0,5.0,41.0,20.0,4.0,3.0,13.0,0.0,0.0,0.02793629492063268,17.38333511352539,18.105335235595703,-0.7220001220703125,0.6,1.0,0.35714285714285715,1.600000023841858,1.8222222328186035,2.0,2.0,7,learned,3128_10j_5m.fjs,save_best_20_10_470.pt
20.0,45.0,4.0,5.0,41.0,20.0,4.0,1.7,14.3,0.0,0.0,0.011603633470168758,17.94896020889282,17.74333486557007,0.2056253433227539,0.34,1.0,0.3622385620915033,1.5350000023841859,1.8222222328186035,1.91875,2.0,7,random,3128_10j_5m.fjs,save_best_20_10_470.pt
20.0,44.0,6.0,5.0,38.0,20.0,6.0,3.0,11.0,0.0,0.0,-0.12897043417987988,12.935714721679688,18.137502670288086,-5.201787948608398,0.6,1.0,0.26666666666666666,1.350000023841858,1.75,1.9285714626312256,2.026315689086914,8,learned,3128_10j_5m.fjs,save_best_20_10_470.pt
20.0,44.0,6.0,5.0,38.0,20.0,6.0,1.2,12.8,0.0,0.0,0.017562867999239614,16.528811931610107,16.04152994155884,0.48728199005126954,0.24,1.0,0.3606057422969188,1.5,1.75,2.1428571343421936,2.026315689086914,8,random,3128_10j_5m.fjs,save_best_20_10_470.pt
20.0,43.0,6.0,5.0,37.0,20.0,6.0,3.0,12.0,0.0,0.0,0.07020788455922809,14.869050979614258,17.169567108154297,-2.300516128540039,0.6,1.0,0.4666666666666667,1.4500000476837158,1.6976743936538696,2.0714285373687744,1.9729729890823364,9,learned,3128_10j_5m.fjs,save_best_20_10_470.pt
20.0,43.0,6.0,5.0,37.0,20.0,6.0,2.5,12.5,0.0,0.0,0.06279374123226036,16.63643169403076,16.093770885467528,0.5426608085632324,0.5,1.0,0.38281862745098044,1.400000011920929,1.6976743936538696,2.000000011920929,1.9729729890823364,9,random,3128_10j_5m.fjs,save_best_20_10_470.pt
20.0,42.0,7.0,4.0,35.0,20.0,7.0,2.0,12.0,0.0,0.0,0.23291196328659505,18.48974609375,15.700760841369629,2.788985252380371,0.5,1.0,0.5625,1.399999976158142,1.6428571939468384,2.153846263885498,1.9714285135269165,10,learned,3128_10j_5m.fjs,save_best_20_10_470.pt
20.0,42.0,7.0,4.0,35.0,20.0,7.0,1.7,12.3,0.0,0.0,-0.03941478749934581,18.126669216156007,15.915306568145752,2.2113626480102537,0.425,1.0,0.38668884220354804,1.3100000023841858,1.6428571939468384,2.0153846383094787,1.9714285135269165,10,random,3128_10j_5m.fjs,save_best_20_10_470.pt
20.0,41.0,5.0,4.0,36.0,20.0,5.0,2.0,14.0,0.0,0.0,0.2310267637225321,15.178892135620117,14.942066192626953,0.23682594299316406,0.5,1.0,0.5,1.2999999523162842,1.585365891456604,1.7333333492279053,1.8055555820465088,11,learned,3128_10j_5m.fjs,save_best_20_10_470.pt
20.0,41.0,5.0,4.0,36.0,20.0,5.0,2.3,13.7,0.0,0.0,-0.0471760534324162,14.598113822937012,15.356907367706299,-0.7587935447692871,0.575,1.0,0.39051003734827267,1.25,1.585365891456604,1.6666666746139527,1.8055555820465088,11,random,3128_10j_5m.fjs,save_best_20_10_470.pt
20.0,40.0,3.0,3.0,37.0,20.0,3.0,0.0,17.0,0.0,0.0,0.21467640083390452,15.99313735961914,15.413334846496582,0.5798025131225586,0.0,1.0,0.5333333333333333,1.4500000476837158,1.5499999523162842,1.7058823108673096,1.675675630569458,12,learned,3128_10j_5m.fjs,save_best_20_10_470.pt
20.0,40.0,3.0,3.0,37.0,20.0,3.0,1.4,15.6,0.0,0.0,-0.03074127916438867,16.17421646118164,15.259416103363037,0.9148003578186035,0.4666666666666666,1.0,0.4407875457875458,1.5299999833106994,1.5499999523162842,1.8,1.675675630569458,12,random,3128_10j_5m.fjs,save_best_20_10_470.pt
20.0,39.0,4.0,3.0,35.0,20.0,4.0,1.0,15.0,0.0,0.0,0.24896514576221282,14.604166984558105,13.519299507141113,1.0848674774169922,0.3333333333333333,1.0,0.5333333333333333,1.5499999523162842,1.5128204822540283,1.9375,1.6857142448425293,13,learned,3128_10j_5m.fjs,save_best_20_10_470.pt
20.0,39.0,4.0,3.0,35.0,20.0,4.0,1.4,14.6,0.0,0.0,-0.06788806378504683,13.418438053131103,14.517806911468506,-1.0993688583374024,0.4666666666666666,1.0,0.4242213423831071,1.2799999952316283,1.5128204822540283,1.6,1.6857142448425293,13,random,3128_10j_5m.fjs,save_best_20_10_470.pt
20.0,38.0,5.0,3.0,33.0,20.0,5.0,1.0,14.0,0.0,0.0,0.31673159814841584,13.172222137451172,13.189813613891602,-0.017591476440429688,0.3333333333333333,1.0,0.4,1.350000023841858,1.4473683834075928,1.7999999523162842,1.6666666269302368,14,learned,3128_10j_5m.fjs,save_best_20_10_470.pt
20.0,38.0,5.0,3.0,33.0,20.0,5.0,0.9,14.1,0.0,0.0,0.020919407941367516,13.378000164031983,13.018333148956298,0.3596670150756836,0.3,1.0,0.4555583387201033,1.3699999928474427,1.4473683834075928,1.8266666531562805,1.6666666269302368,14,random,3128_10j_5m.fjs,save_best_20_10_470.pt
20.0,37.0,6.0,3.0,31.0,20.0,6.0,1.0,13.0,0.0,0.0,0.38456557296360894,13.078570365905762,11.182351112365723,1.896219253540039,0.3333333333333333,1.0,0.6,1.350000023841858,1.4054054021835327,1.9285714626312256,1.6774193048477173,15,learned,3128_10j_5m.fjs,save_best_20_10_470.pt
20.0,37.0,6.0,3.0,31.0,20.0,6.0,1.8,12.2,0.0,0.0,-0.03472841897047554,11.50809450149536,12.475685977935791,-0.9675914764404296,0.5999999999999999,1.0,0.4173901098901099,1.2149999737739563,1.4054054021835327,1.7357142686843872,1.6774193048477173,15,random,3128_10j_5m.fjs,save_best_20_10_470.pt
20.0,36.0,5.0,3.0,31.0,20.0,5.0,1.0,14.0,0.0,0.0,0.4238731183560958,14.137776374816895,8.383333206176758,5.754443168640137,0.3333333333333333,1.0,0.625,1.25,1.3611111640930176,1.6666666269302368,1.580645203590393,16,learned,3128_10j_5m.fjs,save_best_20_10_470.pt
20.0,36.0,5.0,3.0,31.0,20.0,5.0,1.3,13.7,0.0,0.0,-0.050998500903551305,11.6231107711792,10.740832996368407,0.8822777748107911,0.4333333333333333,1.0,0.49045760611937084,1.2100000023841857,1.3611111640930176,1.6133333325386048,1.580645203590393,16,random,3128_10j_5m.fjs,save_best_20_10_470.pt
20.0,35.0,7.0,3.0,28.0,20.0,7.0,1.0,12.0,0.0,0.0,0.39334851196598486,20.457685470581055,11.56110668182373,8.896578788757324,0.3333333333333333,1.0,0.5625,1.2000000476837158,1.3142857551574707,1.8461538553237915,1.6428571939468384,17,learned,3128_10j_5m.fjs,save_best_20_10_470.pt
20.0,35.0,7.0,3.0,28.0,20.0,7.0,1.5,11.5,0.0,0.0,-0.04964993455234983,16.227301406860352,15.227438735961915,0.9998626708984375,0.5,1.0,0.4246498599439776,1.1450000047683715,1.3142857551574707,1.7615384459495544,1.6428571939468384,17,random,3128_10j_5m.fjs,save_best_20_10_470.pt
20.0,34.0,5.0,3.0,29.0,20.0,5.0,1.0,14.0,0.0,0.0,0.5824027067922035,21.634443283081055,10.854762077331543,10.779681205749512,0.3333333333333333,1.0,0.5882352941176471,1.100000023841858,1.2647058963775635,1.4666666984558105,1.482758641242981,18,learned,3128_10j_5m.fjs,save_best_20_10_470.pt
20.0,34.0,5.0,3.0,29.0,20.0,5.0,1.4,13.6,0.0,0.0,0.07416224944058883,17.296444511413576,15.50261926651001,1.7938252449035645,0.4666666666666666,1.0,0.5613690476190476,1.100000011920929,1.2647058963775635,1.4666666746139527,1.482758641242981,18,random,3128_10j_5m.fjs,save_best_20_10_470.pt
20.0,33.0,4.0,3.0,29.0,20.0,4.0,1.0,15.0,0.0,0.0,0.5217357581680155,19.157291412353516,10.612821578979492,8.544469833374023,0.3333333333333333,1.0,0.5625,1.0,1.1818181276321411,1.25,1.3448275327682495,19,learned,3128_10j_5m.fjs,save_best_20_10_470.pt
20.0,33.0,4.0,3.0,29.0,20.0,4.0,2.0,14.0,0.0,0.0,-0.09142137727367411,15.836353874206543,14.700128936767578,1.1362249374389648,0.6666666666666666,1.0,0.5058333333333334,1.074999988079071,1.1818181276321411,1.34375,1.3448275327682495,19,random,3128_10j_5m.fjs,save_best_20_10_470.pt
20.0,32.0,4.0,3.0,28.0,20.0,4.0,1.0,15.0,0.0,0.0,0.318254705136115,15.575000762939453,9.841667175292969,5.733333587646484,0.3333333333333333,1.0,0.5625,0.8999999761581421,1.125,1.125,1.2857142686843872,20,learned,3128_10j_5m.fjs,save_best_20_10_470.pt
20.0,32.0,4.0,3.0,28.0,20.0,4.0,1.7,14.3,0.0,0.0,-0.05132785477821874,14.072604846954345,11.844861936569213,2.227742910385132,0.5666666666666667,1.0,0.5546520146520146,1.0199999928474426,1.125,1.275,1.2857142686843872,20,random,3128_10j_5m.fjs,save_best_20_10_470.pt
20.0,31.0,3.0,3.0,28.0,20.0,3.0,1.0,16.0,0.0,0.0,0.5275821300354958,15.637253761291504,5.413637161254883,10.223616600036621,0.3333333333333333,1.0,0.625,0.949999988079071,1.0967742204666138,1.1176470518112183,1.2142857313156128,21,learned,3128_10j_5m.fjs,save_best_20_10_470.pt
20.0,31.0,3.0,3.0,28.0,20.0,3.0,2.0,15.0,0.0,0.0,0.05418857122888041,10.935882949829102,12.679394054412843,-1.7435111045837401,0.6666666666666666,1.0,0.6025016160310278,0.9949999988079071,1.0967742204666138,1.1705882549285889,1.2142857313156128,21,random,3128_10j_5m.fjs,save_best_20_10_470.pt
20.0,30.0,3.0,3.0,27.0,20.0,3.0,2.0,15.0,0.0,0.0,0.5096724757276344,13.699999809265137,9.413333892822266,4.286665916442871,0.6666666666666666,1.0,0.5333333333333333,0.8999999761581421,1.0333333015441895,1.058823585510254,1.1481481790542603,22,learned,3128_10j_5m.fjs,save_best_20_10_470.pt
20.0,30.0,3.0,3.0,27.0,20.0,3.0,1.7,15.3,0.0,0.0,0.005400503054067652,12.711470603942871,11.093833541870117,1.6176370620727538,0.5666666666666667,1.0,0.6069368131868133,0.9050000011920929,1.0333333015441895,1.0647058963775635,1.1481481790542603,22,random,3128_10j_5m.fjs,save_best_20_10_470.pt
20.0,29.0,3.0,3.0,26.0,20.0,3.0,2.0,15.0,0.0,0.0,0.45850453015482795,13.95686149597168,7.1722235679626465,6.784637928009033,0.6666666666666666,1.0,0.6666666666666666,0.949999988079071,1.0,1.1176470518112183,1.115384578704834,23,learned,3128_10j_5m.fjs,save_best_20_10_470.pt
20.0,29.0,3.0,3.0,26.0,20.0,3.0,1.9,15.1,0.0,0.0,-0.05100605118064203,11.832352828979491,11.185185432434082,0.6471673965454101,0.6333333333333333,1.0,0.6294551282051282,0.9050000011920929,1.0,1.0647058963775635,1.115384578704834,23,random,3128_10j_5m.fjs,save_best_20_10_470.pt
20.0,28.0,1.0,3.0,27.0,20.0,1.0,2.0,17.0,0.0,0.0,0.5452667004021712,14.197368621826172,5.154167175292969,9.043201446533203,0.6666666666666666,1.0,0.8571428571428571,1.0499999523162842,0.9642857313156128,1.105263113975525,1.0,24,learned,3128_10j_5m.fjs,save_best_20_10_470.pt
20.0,28.0,1.0,3.0,27.0,20.0,1.0,2.4,16.6,0.0,0.0,0.031635901413316736,11.049648857116699,12.629999351501464,-1.5803504943847657,0.8,1.0,0.7034632034632033,0.949999988079071,0.9642857313156128,1.0000000178813935,1.0,24,random,3128_10j_5m.fjs,save_best_20_10_470.pt
20.0,27.0,3.0,3.0,24.0,20.0,3.0,2.0,15.0,0.0,0.0,0.5978674075264052,13.608821868896484,5.495238304138184,8.1135835647583,0.6666666666666666,1.0,0.6666666666666666,0.8999999761581421,0.9259259104728699,1.058823585510254,1.0416666269302368,25,learned,3128_10j_5m.fjs,save_best_20_10_470.pt
20.0,27.0,3.0,3.0,24.0,20.0,3.0,1.5,15.5,0.0,0.0,-0.030833688537389596,11.7525484085083,10.003332662582398,1.7492157459259032,0.4999999999999999,1.0,0.6774908424908426,0.8899999976158142,0.9259259104728699,1.0470588445663451,1.0416666269302368,25,random,3128_10j_5m.fjs,save_best_20_10_470.pt
20.0,26.0,4.0,2.0,22.0,20.0,4.0,1.0,15.0,0.0,0.0,0.5289512815854682,14.488540649414062,4.161111354827881,10.327429294586182,0.5,1.0,0.6,0.8500000238418579,0.8846153616905212,1.0625,1.045454502105713,26,learned,3128_10j_5m.fjs,save_best_20_10_470.pt
20.0,26.0,4.0,2.0,22.0,20.0,4.0,1.8,14.2,0.0,0.0,-0.04143073342890468,11.39343719482422,12.414721870422364,-1.0212846755981446,0.9,1.0,0.7261904761904762,0.8149999976158142,0.8846153616905212,1.01875,1.045454502105713,26,random,3128_10j_5m.fjs,save_best_20_10_470.pt
20.0,25.0,2.0,2.0,23.0,20.0,2.0,1.0,17.0,0.0,0.0,0.40526997538388365,11.503703117370605,4.5933332443237305,6.910369873046875,0.5,1.0,0.6666666666666666,0.75,0.800000011920929,0.8333333134651184,0.8695651888847351,27,learned,3128_10j_5m.fjs,save_best_20_10_470.pt
20.0,25.0,2.0,2.0,23.0,20.0,2.0,1.1,16.9,0.0,0.0,0.11616745985574801,10.838333129882812,6.988666534423828,3.8496665954589844,0.55,1.0,0.8043956043956044,0.7900000095367432,0.800000011920929,0.8777777671813964,0.8695651888847351,27,random,3128_10j_5m.fjs,save_best_20_10_470.pt
20.0,24.0,4.0,4.0,20.0,20.0,4.0,4.0,12.0,0.0,0.0,0.42273940385300457,9.241665840148926,5.741666793823242,3.4999990463256836,1.0,1.0,0.7142857142857143,0.699999988079071,0.75,0.875,0.8999999761581421,28,learned,3128_10j_5m.fjs,save_best_20_10_470.pt
20.0,24.0,4.0,4.0,20.0,20.0,4.0,3.1,12.9,0.0,0.0,-0.031137257165517,8.387603807449342,9.157916450500489,-0.7703126430511474,0.775,1.0,0.7792957042957043,0.7149999976158142,0.75,0.89375,0.8999999761581421,28,random,3128_10j_5m.fjs,save_best_20_10_470.pt
20.0,23.0,4.0,4.0,19.0,20.0,4.0,4.0,12.0,0.0,0.0,0.24149459501133988,6.788541316986084,6.016664981842041,0.771876335144043,1.0,1.0,0.7692307692307693,0.6499999761581421,0.695652186870575,0.8125,0.8421052694320679,29,learned,3128_10j_5m.fjs,save_best_20_10_470.pt
20.0,23.0,4.0,4.0,19.0,20.0,4.0,3.2,12.8,0.0,0.0,0.05723333442210142,7.195936965942383,3.843888384103775,3.352048581838608,0.8,1.0,0.8428904428904429,0.6799999892711639,0.695652186870575,0.85,0.8421052694320679,29,random,3128_10j_5m.fjs,save_best_20_10_470.pt
20.0,22.0,5.0,4.0,17.0,20.0,5.0,4.0,11.0,0.0,0.0,-0.10513748603434128,4.927777290344238,4.625,0.3027772903442383,1.0,1.0,0.8333333333333334,0.6000000238418579,0.6363636255264282,0.800000011920929,0.8235294222831726,30,learned,3128_10j_5m.fjs,save_best_20_10_470.pt
20.0,22.0,5.0,4.0,17.0,20.0,5.0,3.7,11.3,0.0,0.0,0.026098834768524724,4.68866617679596,6.418332290649414,-1.7296661138534546,0.925,1.0,0.9078787878787878,0.629999989271164,0.6363636255264282,0.8400000095367431,0.8235294222831726,30,random,3128_10j_5m.fjs,save_best_20_10_470.pt
20.0,21.0,4.0,2.0,17.0,20.0,4.0,2.0,14.0,0.0,0.0,0.248619231681207,10.604166030883789,14.5,-3.895833969116211,1.0,1.0,0.9090909090909091,0.550000011920929,0.5714285969734192,0.6875,0.7058823704719543,31,learned,3128_10j_5m.fjs,save_best_20_10_470.pt
20.0,21.0,4.0,2.0,17.0,20.0,4.0,1.9,14.1,0.0,0.0,0.04440512645450413,10.952290916442871,8.929999542236327,2.022291374206543,0.95,1.0,0.9727272727272727,0.5850000202655792,0.5714285969734192,0.73125,0.7058823704719543,31,random,3128_10j_5m.fjs,save_best_20_10_470.pt
20.0,20.0,4.0,2.0,16.0,20.0,4.0,2.0,14.0,0.0,0.0,-0.16580678799179815,9.847916603088379,,,1.0,1.0,1.0,0.5,0.5,0.625,0.625,32,learned,3128_10j_5m.fjs,save_best_20_10_470.pt
20.0,20.0,4.0,2.0,16.0,20.0,4.0,2.0,14.0,0.0,0.0,0.08645639659572332,9.847916603088379,,,1.0,1.0,1.0,0.5,0.5,0.625,0.625,32,random,3128_10j_5m.fjs,save_best_20_10_470.pt
20.0,19.0,4.0,1.0,15.0,20.0,4.0,1.0,14.0,1.0,0.0,-0.13731750870869638,14.542218208312988,,,1.0,1.0,1.0,0.4736842215061188,0.4736842215061188,0.6000000238418579,0.6000000238418579,33,learned,3128_10j_5m.fjs,save_best_20_10_470.pt
20.0,19.0,4.0,1.0,15.0,19.0,4.0,1.0,14.0,0.0,0.0,-0.03920776235498304,14.542218208312988,,,1.0,1.0,1.0,0.4736842215061188,0.4736842215061188,0.6000000238418579,0.6000000238418579,33,random,3128_10j_5m.fjs,save_best_20_10_470.pt
20.0,18.0,2.0,1.0,16.0,20.0,2.0,1.0,15.0,2.0,0.0,0.3671436019818387,14.990621566772461,,,1.0,1.0,1.0,0.4444444477558136,0.4444444477558136,0.5,0.5,34,learned,3128_10j_5m.fjs,save_best_20_10_470.pt
20.0,18.0,2.0,1.0,16.0,18.0,2.0,1.0,15.0,0.0,0.0,-0.012435509099384859,14.990621566772461,,,1.0,1.0,1.0,0.4444444477558136,0.4444444477558136,0.5,0.5,34,random,3128_10j_5m.fjs,save_best_20_10_470.pt
20.0,17.0,2.0,1.0,15.0,20.0,2.0,1.0,14.0,3.0,0.0,0.4017977618671381,15.351106643676758,,,1.0,1.0,1.0,0.4117647111415863,0.4117647111415863,0.46666666865348816,0.46666666865348816,35,learned,3128_10j_5m.fjs,save_best_20_10_470.pt
20.0,17.0,2.0,1.0,15.0,17.0,2.0,1.0,14.0,0.0,0.0,0.02242175010419296,15.351106643676758,,,1.0,1.0,1.0,0.4117647111415863,0.4117647111415863,0.46666666865348816,0.46666666865348816,35,random,3128_10j_5m.fjs,save_best_20_10_470.pt
20.0,16.0,3.0,1.0,13.0,20.0,3.0,1.0,12.0,4.0,0.0,0.30939698726150466,14.091024398803711,,,1.0,1.0,1.0,0.375,0.375,0.4615384638309479,0.4615384638309479,36,learned,3128_10j_5m.fjs,save_best_20_10_470.pt
20.0,16.0,3.0,1.0,13.0,16.0,3.0,1.0,12.0,0.0,0.0,0.0276247310054915,14.091024398803711,,,1.0,1.0,1.0,0.375,0.375,0.4615384638309479,0.4615384638309479,36,random,3128_10j_5m.fjs,save_best_20_10_470.pt
20.0,15.0,2.0,1.0,13.0,20.0,2.0,1.0,12.0,5.0,0.0,0.28177225625601326,13.052560806274414,,,1.0,1.0,1.0,0.3333333432674408,0.3333333432674408,0.38461539149284363,0.38461539149284363,37,learned,3128_10j_5m.fjs,save_best_20_10_470.pt
20.0,15.0,2.0,1.0,13.0,15.0,2.0,1.0,12.0,0.0,0.0,0.04723829001939046,13.052560806274414,,,1.0,1.0,1.0,0.3333333432674408,0.3333333432674408,0.38461539149284363,0.38461539149284363,37,random,3128_10j_5m.fjs,save_best_20_10_470.pt
20.0,14.0,4.0,1.0,10.0,20.0,4.0,1.0,9.0,6.0,0.0,0.05471149893120582,11.33833122253418,,,1.0,1.0,1.0,0.2857142984867096,0.2857142984867096,0.4000000059604645,0.4000000059604645,38,learned,3128_10j_5m.fjs,save_best_20_10_470.pt
20.0,14.0,4.0,1.0,10.0,14.0,4.0,1.0,9.0,0.0,0.0,0.0820672483968087,11.33833122253418,,,1.0,1.0,1.0,0.2857142984867096,0.2857142984867096,0.4000000059604645,0.4000000059604645,38,random,3128_10j_5m.fjs,save_best_20_10_470.pt
20.0,13.0,2.0,1.0,11.0,20.0,2.0,1.0,11.0,7.0,0.0,0.39726441553018416,10.81514835357666,,,1.0,1.0,1.0,0.23076923191547394,0.23076923191547394,0.27272728085517883,0.27272728085517883,39,learned,3128_10j_5m.fjs,save_best_20_10_470.pt
20.0,13.0,2.0,1.0,11.0,13.0,2.0,1.0,11.0,0.0,0.0,0.10000104253001188,10.81514835357666,,,1.0,1.0,1.0,0.23076923191547394,0.23076923191547394,0.27272728085517883,0.27272728085517883,39,random,3128_10j_5m.fjs,save_best_20_10_470.pt
20.0,12.0,4.0,1.0,8.0,20.0,4.0,1.0,7.0,8.0,0.0,0.3571428571428572,6.816669464111328,,,1.0,1.0,1.0,0.1666666716337204,0.1666666716337204,0.25,0.25,40,learned,3128_10j_5m.fjs,save_best_20_10_470.pt
20.0,12.0,4.0,1.0,8.0,12.0,4.0,1.0,7.0,0.0,0.0,0.13333333333333336,6.816669464111328,,,1.0,1.0,1.0,0.1666666716337204,0.1666666716337204,0.25,0.25,40,random,3128_10j_5m.fjs,save_best_20_10_470.pt
20.0,11.0,6.0,1.0,5.0,20.0,6.0,1.0,4.0,9.0,0.0,0.19999999999999998,7.25,,,1.0,1.0,1.0,0.09090909361839294,0.09090909361839294,0.20000000298023224,0.20000000298023224,41,learned,3128_10j_5m.fjs,save_best_20_10_470.pt
20.0,11.0,6.0,1.0,5.0,11.0,6.0,1.0,4.0,0.0,0.0,-0.4299999999999999,7.25,,,1.0,1.0,1.0,0.09090909361839294,0.09090909361839294,0.20000000298023224,0.20000000298023224,41,random,3128_10j_5m.fjs,save_best_20_10_470.pt
20.0,10.0,4.0,1.0,6.0,20.0,4.0,1.0,5.0,10.0,0.0,-0.08571428571428573,5.208333492279053,,,1.0,1.0,,0.0,0.0,0.0,0.0,42,learned,3128_10j_5m.fjs,save_best_20_10_470.pt
20.0,10.0,4.0,1.0,6.0,10.0,4.0,1.0,5.0,0.0,0.0,0.07999999999999999,5.208333492279053,,,1.0,1.0,,0.0,0.0,0.0,0.0,42,random,3128_10j_5m.fjs,save_best_20_10_470.pt
20.0,9.0,5.0,0.0,4.0,20.0,5.0,0.0,4.0,11.0,0.0,0.0,8.770833969116211,,,,1.0,,0.0,0.0,0.0,0.0,43,learned,3128_10j_5m.fjs,save_best_20_10_470.pt
20.0,9.0,5.0,0.0,4.0,9.0,5.0,0.0,4.0,0.0,0.0,0.25999999999999995,8.770833969116211,,,,1.0,,0.0,0.0,0.0,0.0,43,random,3128_10j_5m.fjs,save_best_20_10_470.pt
20.0,8.0,4.0,0.0,4.0,20.0,4.0,0.0,4.0,12.0,0.0,0.0,13.770833969116211,,,,1.0,,0.0,0.0,0.0,0.0,44,learned,3128_10j_5m.fjs,save_best_20_10_470.pt
20.0,8.0,4.0,0.0,4.0,8.0,4.0,0.0,4.0,0.0,0.0,0.2599999999999999,13.770833969116211,,,,1.0,,0.0,0.0,0.0,0.0,44,random,3128_10j_5m.fjs,save_best_20_10_470.pt
